"","fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","quality","type","id"
"151",0.0642746935096667,-0.0839812502679958,1.0295486788082,-0.655190984670356,0.55095833069918,-1.40615508001474,-1.81612388033447,0.426470736276946,0.656796296310849,-0.0224193750322549,-0.21016469155391,6,0,135
"152",1.5040278281262,1.04530234386384,4.63113607197651,-0.366313658537958,15.0097774347933,0.110269077748819,-0.794533504945249,1.70787134722314,-3.02198493615313,9.79440484121898,-0.969060897703495,4,0,136
"153",0.215827655048249,1.52079017297198,-1.96044840231267,-0.721854983008602,1.03924865691624,-0.282877926115807,-0.266124690088754,0.156702186604057,0.78150074486895,0.0443617420851005,-0.378808292920485,5,0,137
"155",-0.0872782680289155,0.510378536117181,0.689776283226281,0.100334329829762,0.361067648281434,-0.0582224953360208,0.262284124767741,0.932286766913579,1.2179663148223,1.2464218501975,-0.0415210901873355,5,0,138
"156",-0.0872782680289155,0.510378536117181,0.689776283226281,0.100334329829762,0.388194888626826,-0.114386353030967,0.244670497605858,0.932286766913579,1.2179663148223,1.17964073308014,-0.0415210901873355,5,0,139
"159",-0.0872782680289155,1.99627800208012,-2.16431183966182,-0.632969651890941,0.44244936931761,-1.01300807615011,-1.62237398155376,0.797402492077153,1.59207966049661,-0.222762726384321,-1.05338269838678,5,0,140
"160",-0.314607710336788,1.52079017297198,-0.941131215566919,-0.699633650229186,0.605212811389964,-0.676024929980434,-0.495101843193235,0.763681423368047,2.27795412756616,0.244705093437166,-1.05338269838678,6,0,141
"161",0.29160413581754,3.6010494253201,-1.96044840231267,-0.677412317449771,0.903612455189279,-1.29382736462485,-1.65760123587752,0.460191804986052,-0.153782619316807,0.177923976319811,-0.800417296336921,5,0,142
"162",0.29160413581754,1.99627800208012,-2.02840288142905,-0.832961646905678,0.415322128972218,-1.18149964923495,-1.65760123587752,0.662518217240728,-0.34083929215396,3.65054206642229,-1.13770449907007,4,0,143
"163",0.443157097356122,1.10473832250236,-1.89249392319629,-0.744076315788017,0.523831090353787,-0.732188787675381,-1.46385133709681,0.628797148531584,0.656796296310849,0.177923976319811,-0.463130093603772,6,0,144
"164",0.140051174278958,1.52079017297198,-0.397495382635852,0.500318319859236,0.361067648281434,0.334924508528606,0.121375107472676,1.23577638529557,0.906205193427052,-0.289543843501676,-0.969060897703495,5,0,145
"165",0.0642746935096667,1.46135419433346,-0.397495382635852,0.478096987079821,0.361067648281434,0.278760650833659,0.121375107472676,1.20205531658647,0.906205193427052,-0.289543843501676,-0.969060897703495,5,0,146
"166",0.443157097356122,1.69909810888754,1.09750315792458,-0.744076315788017,1.1748848586432,-0.900680360760221,-0.318965571574403,0.527633942404265,-0.216134843595859,0.578610679023943,-0.884739097020208,5,0,147
"167",-0.314607710336788,1.75853408752605,-1.48476704849799,-0.655190984670356,0.767976253462318,-0.676024929980434,-0.230897435764987,0.359028598858733,0.719148520589898,-0.0892004921496103,-0.294486492237198,5,0,148
"168",0.0642746935096667,1.22361027977939,-1.96044840231267,-0.766297648567432,0.415322128972218,-0.732188787675381,-1.27010143831609,0.359028598858733,0.906205193427052,-0.356324960619032,-1.30634810043664,4,0,149
"169",-0.314607710336788,1.69909810888754,-1.68863048584714,-0.655190984670356,0.876485214843887,-1.06917193384506,-1.23487418399233,0.257865392731376,1.52972743621756,0.111142859202456,-0.125842890870623,6,0,150
"170",0.215827655048249,2.14486794867642,-0.533404340868619,-0.721854983008602,8.22796734844519,-0.844516503065274,-0.900215267916548,0.628797148531584,-1.40082710489782,7.05637903940741,-0.884739097020208,5,0,151
"171",0.518933578125413,3.21471556416974,-1.96044840231267,-0.721854983008602,0.0355407641367264,-1.46231893770969,-1.86896476182012,0.898565698204473,0.843852969148,-1.35804171737936,-1.22202629975336,4,0,152
"172",0.594710058894704,0.450942557478663,-1.0090856946833,-0.677412317449771,0.44244936931761,-1.34999122231979,-1.69282849020129,0.898565698204473,0.407387399194647,0.511829561906588,-1.13770449907007,6,0,153
"174",0.140051174278958,1.63966213024902,-1.8245394440799,-0.699633650229186,0.306813167590649,-0.339041783810754,-1.27010143831609,0.527633942404265,1.2179663148223,0.244705093437166,0.801696916645537,6,0,154
"175",0.0642746935096667,0.213198642924593,-0.737267778217769,-0.677412317449771,0.632340051735357,-1.29382736462485,-1.39339682844928,0.527633942404265,0.656796296310849,-0.423106077736387,-0.884739097020208,5,0,155
"176",-0.238831229567497,0.926430386586805,-1.89249392319629,-0.788518981346847,0.767976253462318,-0.619861072285487,-1.14680604818291,0.426470736276946,0.78150074486895,1.64710855290163,-0.884739097020208,5,0,156
"178",0.215827655048249,1.04530234386384,0.689776283226281,-0.610748319111525,0.822230734153102,-1.2376635069299,-1.34055594696363,0.898565698204473,2.21560190328711,0.511829561906588,-0.0415210901873355,6,0,157
"179",-0.163054748798206,2.7392277350616,-2.16431183966182,-0.566305653552695,0.306813167590649,-1.29382736462485,-1.65760123587752,0.797402492077153,1.59207966049661,0.177923976319811,-0.800417296336921,5,0,158
"180",1.20092190504903,1.5802261516105,-1.21294913203245,-0.58852698633211,0.279685927245257,-1.12533579154001,-1.27010143831609,0.797402492077153,-0.216134843595859,0.378267327671877,-0.884739097020208,5,0,159
"182",1.27669838581832,1.5802261516105,1.16545763704096,-0.677412317449771,5.78651571735989,-0.395205641505701,-0.0723747913080388,0.898565698204473,-0.652600413549211,3.24985536371816,-1.05338269838678,5,0,160
"183",-0.0115017872596241,2.29345789527271,-2.02840288142905,-0.566305653552695,0.523831090353787,-0.788352645370327,-1.27010143831609,0.898565698204473,1.3426707633804,-0.0892004921496103,-1.05338269838678,5,0,161
"184",-0.314607710336788,1.5802261516105,-0.805222257334152,-0.721854983008602,0.55095833069918,-1.06917193384506,-0.864988013592781,0.864844629495366,1.96619300617091,0.311486210554521,-1.05338269838678,5,0,162
"185",-0.390384191106079,1.63966213024902,-0.737267778217769,-0.699633650229186,0.605212811389964,-1.2376635069299,-0.917828895078431,0.83112356078626,1.84148855761281,0.311486210554521,-1.05338269838678,6,0,163
"186",1.27669838581832,-0.202853207545031,1.70909346997203,-0.677412317449771,1.47328450244252,-0.226714068420861,-0.512715470355118,0.864844629495366,0.220330726357494,-0.0224193750322549,-0.716095495653634,5,0,164
"187",0.140051174278958,0.27263462156311,1.09750315792458,-0.677412317449771,0.686594532426141,-0.900680360760221,-0.829760759269015,0.898565698204473,0.719148520589898,0.111142859202456,-1.13770449907007,5,0,165
"188",0.367380616586831,2.14486794867642,-1.48476704849799,-0.54408432077328,0.740849013116926,-1.18149964923495,-1.55191947290622,1.03344997304094,1.03090964198515,-0.289543843501676,-0.716095495653634,5,0,166
"189",0.518933578125413,0.926430386586805,0.0781859711788314,-0.677412317449771,0.740849013116926,-0.844516503065274,0.508874905034106,0.763681423368047,-0.153782619316807,0.111142859202456,-0.884739097020208,5,0,167
"190",0.518933578125413,0.866994407948288,0.010231492062448,-0.699633650229186,0.686594532426141,-0.732188787675381,0.526488532195989,0.763681423368047,-0.153782619316807,0.111142859202456,-0.884739097020208,5,0,168
"191",0.746263020433285,0.926430386586805,0.214094929411598,-0.477420322435034,0.55095833069918,-0.507533356895594,0.227056870443975,1.03344997304094,0.0332740535203434,0.578610679023943,-0.969060897703495,5,0,169
"192",-0.617713633413952,0.153762664286075,-0.465449861752235,-0.699633650229186,0.469576609663003,-0.507533356895594,-1.14680604818291,0.966007835622685,2.15324967900806,0.578610679023943,-0.631773694970346,6,0,170
"193",-0.314607710336788,1.69909810888754,-1.34885809026522,-0.277428327420297,1.14775761829781,-0.788352645370327,0.209443243282092,0.797402492077153,0.345035174915595,0.511829561906588,-0.884739097020208,5,0,171
"194",0.29160413581754,1.22361027977939,-0.737267778217769,-0.632969651890941,0.388194888626826,-1.29382736462485,-1.51669221858246,0.628797148531584,0.345035174915595,0.111142859202456,-0.716095495653634,5,0,172
"196",0.443157097356122,1.46135419433346,0.0781859711788314,-0.677412317449771,0.469576609663003,-0.339041783810754,0.103761480310793,0.763681423368047,0.157978502078445,0.0443617420851005,-0.969060897703495,5,0,173
"197",0.0642746935096667,1.40191821569495,-0.125677466170319,-0.58852698633211,0.469576609663003,-0.844516503065274,-1.04112428521161,0.763681423368047,1.46737521193851,0.378267327671877,-0.294486492237198,5,0,174
"198",3.24688688581989,-0.262289186183549,1.91295690732118,-0.677412317449771,0.279685927245257,-1.01300807615011,-1.53430584574434,1.20205531658647,-0.714952637828263,2.91594977813138,-0.378808292920485,6,0,175
"199",-1.37547844110686,2.91753567097715,-1.62067600673075,-0.855182979685093,-0.289986120007981,-0.956844218455167,-0.371806453060053,-0.720045599832822,2.15324967900806,2.11457637272312,2.06652392689485,7,0,176
"200",-0.238831229567497,4.43315312625935,-1.75658496496352,-0.655190984670356,0.116922485172903,-1.01300807615011,-1.46385133709681,0.0892600491858441,1.77913633333376,-0.690230546205808,0.71737511596225,4,0,177
"201",1.80713375120336,-0.143417228906514,1.0295486788082,-0.810740314126262,-0.0187137165540582,-1.18149964923495,-1.58714672722999,0.814263026431707,-0.0290781707587058,1.91423302137105,-0.21016469155391,7,0,178
"202",1.20092190504903,0.153762664286075,1.09750315792458,-0.655190984670356,1.09350313760703,0.503416081613446,0.544102159357872,0.999728904331829,-1.15141820778162,3.31663648083551,-1.05338269838678,5,0,179
"203",-0.314607710336788,0.926430386586805,-1.4168125693816,-0.788518981346847,0.496703850008395,-0.788352645370327,-1.14680604818291,0.308446995795036,0.843852969148,1.71388967001898,-0.884739097020208,5,0,180
"204",-0.163054748798206,0.450942557478663,0.214094929411598,-0.766297648567432,0.849357974498495,-0.788352645370327,-1.32294231980174,0.527633942404265,0.719148520589898,0.111142859202456,-1.13770449907007,5,0,181
"205",-0.163054748798206,0.510378536117181,0.282049408527981,-0.766297648567432,0.876485214843887,-0.900680360760221,-1.35816957412551,0.544494476758818,0.719148520589898,0.177923976319811,-1.13770449907007,6,0,182
"206",4.23198113582067,-0.262289186183549,2.86431961495055,-0.54408432077328,1.03924865691624,-1.18149964923495,-1.51669221858246,1.64042920980489,-0.153782619316807,1.58032743578427,0.211444311862527,7,0,183
"208",0.443157097356122,1.34248223705643,-0.0577229870539354,-0.721854983008602,0.333940407936042,-0.226714068420861,0.103761480310793,0.578215545467924,0.407387399194647,-0.0224193750322549,-1.05338269838678,5,0,184
"209",0.443157097356122,0.569814514755699,-0.261586424403085,-0.521862987993864,1.1748848586432,-0.676024929980434,-0.336579198736286,0.696239285949834,-0.0290781707587058,0.91251626461072,-0.969060897703495,5,0,185
"210",2.86800448197343,-0.262289186183549,1.77704794908841,-0.655190984670356,-0.0729681972448428,-1.29382736462485,-1.67521486303941,1.16833424787736,0.532091847752748,2.31491972407518,-0.0415210901873355,7,0,186
"211",1.88291023197265,1.10473832250236,1.91295690732118,-0.677412317449771,-0.479876802425727,-1.40615508001474,-1.67521486303941,0.443331270631499,0.469739623473696,2.18135748984047,1.56059312279512,6,0,187
"212",0.594710058894704,2.26373990595345,-0.533404340868619,-0.499641655214449,0.713721772771533,-1.12533579154001,-0.917828895078431,0.7805419577226,0.78150074486895,0.177923976319811,-0.463130093603772,6,0,188
"213",3.32266336658918,0.569814514755699,2.18477482378671,-0.655190984670356,0.0626680044821185,-1.40615508001474,-1.74566937168694,1.16833424787736,-0.0914303950377577,0.91251626461072,-0.294486492237198,6,0,189
"214",0.746263020433285,1.34248223705643,-0.397495382635852,-0.632969651890941,0.0897952448275108,-0.114386353030967,-0.864988013592781,0.460191804986052,0.469739623473696,-0.690230546205808,-0.378808292920485,5,0,190
"215",0.443157097356122,2.32317588459197,-1.62067600673075,-0.58852698633211,0.957866935880064,-1.12533579154001,-1.28771506547798,0.966007835622685,0.0956262777993954,1.17964073308014,-0.631773694970346,6,0,191
"216",-0.163054748798206,0.866994407948288,1.16545763704096,0.122555662609177,0.0897952448275108,-0.226714068420861,0.121375107472676,0.966007835622685,0.719148520589898,1.51354631866692,-0.0415210901873355,5,0,192
"217",1.12514542427974,1.66938011956828,-1.07704017379969,-0.677412317449771,1.20201209898859,-0.956844218455167,-1.14680604818291,0.561355011113371,-0.52789596499111,0.244705093437166,0.380087913229101,5,0,193
"218",0.670486539663995,2.26373990595345,-0.669313299101385,-0.632969651890941,0.415322128972218,-1.06917193384506,-1.28771506547798,0.72996035465894,0.843852969148,0.111142859202456,-1.22202629975336,5,0,194
"219",0.215827655048249,0.866994407948288,-0.873176736450535,-0.699633650229186,0.523831090353787,-1.12533579154001,-1.23487418399233,0.392749667567839,1.03090964198515,0.0443617420851005,-0.716095495653634,5,0,195
"220",0.443157097356122,1.10473832250236,0.0781859711788314,-0.58852698633211,0.632340051735357,-0.339041783810754,0.526488532195989,0.679378751595281,0.469739623473696,0.445048444789232,-0.884739097020208,5,0,196
"221",0.443157097356122,-0.024545271629478,0.350003887644365,-0.677412317449771,0.686594532426141,-0.339041783810754,-0.988283403725963,0.628797148531584,0.719148520589898,0.378267327671877,-0.969060897703495,6,0,197
"222",0.140051174278958,1.10473832250236,-0.397495382635852,-0.677412317449771,1.20201209898859,-0.788352645370327,-0.741692623459599,0.392749667567839,-0.465543740712061,0.244705093437166,-0.969060897703495,5,0,198
"223",-0.314607710336788,1.5802261516105,-1.89249392319629,-0.788518981346847,0.0084135237913341,-1.40615508001474,-1.83373750749636,0.241004858376823,1.2179663148223,0.445048444789232,-0.884739097020208,5,0,199
"224",1.04936894351045,1.78825207684531,-0.465449861752235,-0.677412317449771,0.713721772771533,-1.2376635069299,-1.51669221858246,1.21891585094102,0.345035174915595,0.445048444789232,-0.463130093603772,6,0,200
"225",0.897815981971868,1.72881609820679,0.282049408527981,-0.677412317449771,0.876485214843887,-0.844516503065274,-1.04112428521161,0.982868369977238,0.532091847752748,0.244705093437166,-0.125842890870623,4,0,201
"226",0.367380616586831,0.510378536117181,-0.465449861752235,-0.54408432077328,0.44244936931761,-0.0582224953360208,-0.900215267916548,0.544494476758818,0.906205193427052,0.311486210554521,-0.0415210901873355,6,0,202
"227",1.27669838581832,1.46135419433346,1.23341211615735,-0.677412317449771,7.60404082050117,-0.170550210725914,-0.583169979002651,0.628797148531584,-1.15141820778162,7.18994127364212,-0.884739097020208,6,0,203
"228",1.35247486658761,2.82838170301937,-1.21294913203245,-0.54408432077328,0.876485214843887,-1.18149964923495,-1.60476035439187,1.30321852271379,1.03090964198515,0.645391796141298,-0.631773694970346,5,0,204
"230",-0.238831229567497,1.04530234386384,-0.465449861752235,-0.54408432077328,0.659467292080749,-1.12533579154001,-1.35816957412551,0.7805419577226,1.46737521193851,-0.222762726384321,0.380087913229101,5,0,205
"231",-1.52703140264544,0.80755842930977,-1.89249392319629,-0.766297648567432,-0.0729681972448428,-0.619861072285487,-0.142829299955571,-0.618882393705465,1.96619300617091,0.578610679023943,1.39194952142855,7,0,206
"232",0.594710058894704,0.213198642924593,-1.75658496496352,-0.721854983008602,0.578085571044572,-1.01300807615011,-1.14680604818291,0.578215545467924,0.906205193427052,-0.0892004921496103,-0.547451894287059,6,0,207
"233",0.973592462741159,0.153762664286075,-0.805222257334152,-0.499641655214449,0.903612455189279,-0.676024929980434,-0.988283403725963,1.16833424787736,0.719148520589898,1.11285961596279,-0.800417296336921,6,0,208
"235",0.746263020433285,3.89822931851269,-1.55272152761437,-0.610748319111525,0.225431446554472,-1.29382736462485,-1.35816957412551,0.7805419577226,0.594444072031797,0.111142859202456,-1.30634810043664,6,0,209
"236",-0.0115017872596241,1.69909810888754,-2.16431183966182,-0.699633650229186,1.09350313760703,-0.900680360760221,-1.34055594696363,0.746820889013494,0.906205193427052,0.311486210554521,-1.30634810043664,6,0,210
"238",-0.0115017872596241,1.78825207684531,-2.16431183966182,-0.699633650229186,1.09350313760703,-0.844516503065274,-1.32294231980174,0.746820889013494,0.906205193427052,0.311486210554521,-1.13770449907007,6,0,211
